authors,bestsellers-rank,categories,description,dimension-x,dimension-y,dimension-z,edition,edition-statement,for-ages,format,id,illustrations-note,image-checksum,image-path,image-url,imprint,index-date,isbn10,isbn13,lang,publication-date,publication-place,rating-avg,rating-count,title,url,weight
"[515471, 515472]",1167515.0,"[287, 295, 334, 690]","Gao Xingjian is the leading Chinese dramatist of our time. He is also one of the most moving and literary writers for the contemporary stage. His plays have been performed all around the world, including China, Hong Kong, Taiwan, Japan, Australia, the Ivory Coast, the United States, France, Germany and other European countries. Born and educated in China, Gao studied French literature at the Beijing Foreign Languages Institute between 1957-1962. After the Cultural Revolution, he became a resident playwright at the Beijing People's Art Theatre. His works, including Bus Stop, Absolute Signal, and Wilderness Man, were trend-setting and have created many controversies and a wave of experimental drama in China. In 1987 he settled in Paris, France and continued to write in Chinese and in French. He was awarded the Chevalier de l'Ordre des Arts et des Lettres by the French Government in 1992. The present collection contains five of Gao Xingjian's most recent works: The Other Shore (1986), Between Life and Death (1991), Dialogue and Rebuttal (1992), Nocturnal Wanderer (1993), and Weekend Quartet (1995). One finds poetry, comedy as well as tragedy in the plays, which are graced by beautiful language and original imagery. Combining Zen philosophy and a modern worldview, they serve to illuminate the gritty realities of life, death, sex, loneliness, and exile, all essential concerns in Gao's understanding of the existence of modern man. The plays are also manifestations of the dramatist's idea of the tripartite actor, a process by which the actor neutralizes himself and achieves a disinterested observation of his self in performance.",6.0,9.0,17.78,,,,1.0,9789622018624,,e734013e058adcb934ac7b0f2aa2518f,full/6/b/a/6bac2afec04b501c60961cc26edd128bd9ce0891.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9789/6220/9789622018624.jpg,,,9622018629,9789622018624,en,2000-01-21 00:00:00,,3.43,134.0,The Other Shore : Plays,/Other-Shore-Xingjian-Gao/9789622018624,1000.0
[281407],1149491.0,[287],"ein Epos in 9 Gesängen, Pappband, Reclam, um 1930, altdt. Schrift, 76 Seiten, anderes Cover, Schnitt ungleichmäßig beschnitten, am oberen Rücken geklebt, innen guter Zustand, Einband + Papier altersbedingt nachgedunkelt, Namenseintrag, 45 g",96.0,149.0,9.0,,,,1.0,9783150000557,,8f8285b7e34669740361737c9e6be537,full/9/f/f/9ffb05d642383666266e92d4f64feb47de815169.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9783/1500/9783150000557.jpg,,,3150000556,9783150000557,de,,,3.53,463.0,Hermann Und Dorothea,/Hermann-Und-Dorothea-Goethe/9783150000557,66.0
[124698],1107840.0,"[287, 296, 335, 2488]","Eurípides nació en la isla ateniense de Salamina, hacia el año 484 a.C., y murió en Macedonia, en el año 406. Su gran innovación consistió en retratar a sus conciudadanos con toda lucidez y crudeza. Los problemas de la sexualidad, de la esclavitud o de la condición de la mujer tuvieron, así, un puesto en la escena griega. El primer volumen recoge siete obras, las primeras cronológicamente: un curioso drama satírico, El Cíclope y las tragedias Alcestis, Medea, Los Heraclidas, Hipólito, Andrómaca y Hécuba. El segundo consta de: Las suplicantes, Electra, Heracles, Las troyanas, Ifigenia entre los Tauros e Ión. El tercero y último incluye: Helena, Las Fenicias, Orestes, Las Bacantes, Ifigenia en Áulide y Reso.",107.95,171.45,19.05,New edition,edición,,1.0,9788437605456,,7a7d161458b47c1cc24cb7c654b5e149,full/6/1/0/6108179943f1159247e7fa25d6144367b30c48ac.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9788/4376/9788437605456.jpg,,,8437605458,9788437605456,en,2011-05-19 00:00:00,,4.17,183.0,Tragedias I - Euripides,/Tragedias-I-Euripides-Euripides/9788437605456,272.16
[564833],1096066.0,"[287, 292, 2659]",This volume includes the complete texts of all the plays by J.M. Synge. Produced at the Abbey Theater which Synge founded. Represents one of the major dramatic achievements of the 20th century.,114.0,184.0,19.0,,,,1.0,9780394701783,,cfc9d95c3ef7c9b532de634a0e2c0d90,full/1/5/2/1522d35ded3c76048f22ac5e5755ec46209d7cb7.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3947/9780394701783.jpg,Vintage Books,,039470178X,9780394701783,en,1989-10-01 00:00:00,,4.03,253.0,Complete Plays,/Complete-Plays-John-M-Synge/9780394701783,183.0
"[565051, 14347]",328415.0,"[307, 2488, 2490]","To fulfill her dream of picking a star from the sky, Princess Margarita ventures out of the palace and into the wide world without asking her father for permission.",155.0,156.0,9.0,,,3-5,2.0,9789802570539,,90dd1d3bb90661a0389bc402a9d2ed22,full/3/4/7/3478b1b4c6794222e3d54a95bfd856fa2a30dd94.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/sml/9789/8025/9789802570539.jpg,,,9802570532,9789802570539,en,1995-07-01 00:00:00,,4.65,135.0,Margarita,/Margarita-Ruben-Dario/9789802570539,113.0
"[1195, 2832, 565956]",66602.0,"[335, 2679, 2734, 989, 1864]","&&LDIV&&R&&LDIV&&R&&LI&&RThe Art of War&&L/I&&R, by &&LB&&RSun Tzu&&L/B&&R, is part of the &&LI&&RBarnes & Noble Classics&&L/I&&R&&LI&&R &&L/I&&Rseries, which offers quality editions at affordable prices to the student and the general reader, including new scholarship, thoughtful design, and pages of carefully crafted extras. Here are some of the remarkable features of &&LI&&RBarnes & Noble Classics&&L/I&&R: &&LDIV&&RNew introductions commissioned from today's top writers and scholars Biographies of the authors Chronologies of contemporary historical, biographical, and cultural events Footnotes and endnotes Selective discussions of imitations, parodies, poems, books, plays, paintings, operas, statuary, and films inspired by the work Comments by other famous authors Study questions to challenge the reader's viewpoints and expectations Bibliographies for further reading Indices & Glossaries, when appropriateAll editions are beautifully designed and are printed to superior specifications; some include illustrations of historical interest. &&LI&&RBarnes & Noble Classics &&L/I&&Rpulls together a constellation of influences--biographical, historical, and literary--to enrich each reader's understanding of these enduring works.&&L/DIV&&R&&L/DIV&&R&&L/DIV&&R&&LDIV&&R &&L/DIV&&R&&LDIV&&R""A clever fighter is one who not only wins, but excels in winning with ease."" So wrote &&LB&&RSun Tzu&&L/B&&R 2,500 years ago, and kings, soldiers, and statesmen have been turning to the Chinese master for his astute observations ever since. &&LP&&RSun Tzu's incisive blueprint for battlefield strategy is as relevant to today's combatants in business, politics, and everyday life as it once was to the warlords of ancient China. &&LI&&RThe Art of War&&L/I&&R is one of the most useful books ever written on leading with wisdom, an essential tool for modern corporate warriors battling to gain the advantage in the boardroom and for anyone struggling to gain the upper hand in confrontations and competitions. &&L/P&&R&&LP&&RHere &&LB&&RLionel Giles&&L/B&&R's famed 1910 translation, laced with commentary from illustrious Chinese experts, is brought up to date with relevant quotations from Western writers and thinkers. This new edition offers Sun Tzu's timeless classic, both with and without annotation, making it more accessible to aspiring leaders and military strategists than ever before. &&L/P&&R&&LP&&R&&LB&&RDallas Galvin&&L/B&&R, a writer and journalist specializing in international affairs and the arts, has reported on military affairs in Latin America and Asia and produced documentaries for the NATO Alliance.&&L/P&&R&&L/DIV&&R",105.0,172.0,20.32,,,,1.0,9781593080167,,3bb3e5a36ea884f93b694b8cd999adfc,full/5/d/e/5dedc78553db2be33db9e562f6a7bf63c81426e4.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5930/9781593080167.jpg,,,1593080166,9781593080167,en,2003-05-01 00:00:00,,3.97,348404.0,The Art of War (Barnes & Noble Classics Series),/Art-War-Barnes-Noble-Classics-Series-Sun-Tzu/9781593080167,136.08
[484239],352385.0,"[264, 273, 292, 296]","First published in 1879 and later revised and enlarged, this work contains an introduction to the Greek language and its dialects. It includes five major sections: letters; syllables and their accentuation; morphology; syntax, including multiple examples; and the metrics of Greek verse. There is also a catalogue of Greek verbs and full indexes, both Greek and English.",140.0,216.0,24.0,Bilingual edition,New ed of 2 Revised ed,,1.0,9781853995224,black & white illustrations,3a73452cce7da06997a0c70c344392f4,full/7/8/e/78ea0be7c2ac41af5a595e698584222a0939f0d3.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8539/9781853995224.jpg,Bristol Classical Press,,1853995223,9781853995224,en,2003-06-01 00:00:00,,4.07,15.0,Greek Grammar,/Greek-Grammar-William-W-Goodwin/9781853995224,561.0
[566662],1030163.0,"[287, 334, 2512]","La trayectoria de este autor expresa una permanente voluntad de investigacion en el teatro espanol, sobre todo de los aspectos oscuros de la teatralidad. Naque es una lucida reflexion metateatral que viene a demostrar que la esencia del teatro reside en el encuentro entre el actor y el espectador. Ay, Carmelal se convirtio desde la noche de su estreno en uno de los exitos de los anos 80. Se trata de una cronica sentimental, emotiva y entranable de la memoria republicana de la Guerra Civil, pero tambien es un calido homenaje a la dignidad artistica.",114.3,190.5,19.05,New edition,edición,,1.0,9788437610344,ill,769f315fa2daebeee3e983a6e50eb47c,full/0/e/1/0e127c8b7258a6f2f095b7a8950db245b7d81b99.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9788/4376/9788437610344.jpg,,,8437610346,9788437610344,es,2004-06-30 00:00:00,,3.78,93.0,"Nague, Ay, Carmela!",/Nague-Ay-Carmela-SINISTERRA/9788437610344,226.8
"[489334, 567148]",,"[1725, 2969, 2973]","Haynes disassembles every subject vehicle and documents every step with thorough instructions and clear photos. Haynes repair manuals are used by the pros, but written for the do-it-yourselfer.",211.0,270.0,16.0,,,,1.0,9781850103868,,3195e259c73181f31e02481d3450fba9,full/7/a/6/7a6b0c92cb2f60c9b78d2b6f36ddbe556e3b0ead.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8501/9781850103868.jpg,,,1850103860,9781850103868,en,1988-09-01 00:00:00,,,,Buick Mid-Size (RWD) (74 - 87),/Buick-Mid-Size-RWD-74-87-Peter-Du-Pre/9781850103868,490.0
[192473],782674.0,"[214, 285, 301]","This Anchor edition includes both poems and letters, as well as the only contemporary description of Emily Dickinson, and is designed for readers who want the best poems and most interesting letters in convenient form. An excellent introduction to the work of a poet whose originality of thought remains unsurpassed in American poetry.",132.0,201.0,19.0,,Reissue,,1.0,9780385094238,,3801bb1adeb134531f9399c4e777464c,full/c/7/7/c7785866d3b1b3903a63dabb7023580e463adb3a.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3850/9780385094238.jpg,Bantam Doubleday Dell Publishing Group,,038509423X,9780385094238,en,1999-03-31 00:00:00,,4.25,1091.0,Selected Poems & letter of Emily Dickenson,/Selected-Poems-letter-Emily-Dickenson-Emily-Dickinson/9780385094238,260.0
[483346],,"[862, 1691, 1833, 1893, 2985]","""More Tree Talk"" is an insightful and compelling look at the human dimension of the challenges facing forestry. First published in 1981, ""Tree Talk"" was widely hailed as the most even-handed and well-written introduction to forestry issues available. ""More Tree Talk"" is an entirely revised edition of that classic volume that brings the book up-to-date with the current situation.Like the original, ""More Tree Talk"" features a running narrative punctuated by individual portraits that personalize the issues. It translates political and academic aspects of forestry into human terms, focusing on those whose lives and livelihoods depend on the outcome of the debates currently raging -- old-time woodsmen, loggers, naturalists, restoration workers, timber company executives.Ray Raphael explores the new forestry practices, theories, and controversies that have emerged in the past decade as he addresses problems of a declining resource base and increasing regulatory policies. He examines the impact of ecological and economic concerns on rural communities, and considers the possibility of large structural changes in the ways in which timber companies operate. Throughout, he emphasizes that without an understanding of the economic and political factors that interfere with good forest management, all the scientific knowledge -- and all the best intentions of on-site workers -- will come to no avail.",153.0,229.0,23.37,Revised,Revised edition,,1.0,9781559632546,,3c4f7795e07154c5728c78f90cacdf5f,full/e/9/b/e9b5d06370812a8edf44ffaffc7bd195f7f4d07f.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/5596/9781559632546.jpg,,,1559632542,9781559632546,en,1994-05-01 00:00:00,,4.67,3.0,"More Tree Talk : The People, Politics, and Economics of Timber",/More-Tree-Talk-Ray-Raphael/9781559632546,471.74
[262051],400325.0,"[295, 334]","Rohinton Mistry's enthralling novel is at once a domestic drama and an intently observed portrait of present-day Bombay in all its vitality and corruption. At the age of seventy-nine, Nariman Vakeel, already suffering from Parkinson's disease, breaks an ankle and finds himself wholly dependent on his family. His step-children, Coomy and Jal, have a spacious apartment (in the inaptly named Chateau Felicity), but are too squeamish and resentful to tend to his physical needs. Nariman must now turn to his younger daughter, Roxana, her husband, Yezad, and their two sons, who share a small, crowded home. Their decision will test not only their material resources but, in surprising ways, all their tolerance, compassion, integrity, and faith. Sweeping and intimate, tragic and mirthful, Family Matters is a work of enormous emotional power.",133.0,197.0,25.0,,Reprint,,1.0,9780375703423,,13f960f0c0008da1a0e966e0919b147a,full/2/a/a/2aa4a59e4e13d8b04b2774f006d7727040efe26d.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/3757/9780375703423.jpg,Vintage Books,,037570342X,9780375703423,en,2003-11-18 00:00:00,,4.02,21625.0,Family Matters,/Family-Matters-Rohinton-Mistry/9780375703423,336.0
[568031],568732.0,"[167, 3282, 285, 684]","Winner of the 1994 Lamont Poetry selection of The Academy of American Poets. ""Kelly has a talent for coaxing out the world's ghosts and then fixing them in personal landscapes of fear and uncertainty...Smoothed by nuances of sound and rhythm, her poems exude an ambiguous wisdom, an acceptance of the sad magic that returns us constantly to the lives we might have led.""--Library Journal",153.0,229.0,10.16,,,,1.0,9781880238134,,64947e2ccd4839d9b13da6fc185b4a56,full/0/b/b/0bb5da177ecf8ea7dfeb3c36ac709ad861ee1794.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8802/9781880238134.jpg,,,1880238136,9781880238134,en,1995-02-01 00:00:00,,4.32,847.0,"Song : The Great Songs of All Time and the Artists, Stories and Secrets Behind Them",/Song-Brigit-Pegeen-Kelly/9781880238134,156.0
[169508],3004447.0,"[1896, 3013, 3086, 2543]","Just before Christmas, Linda meets up with her best friend and fellow fisherman Alden Leeman for lunch and a drink at the Dry Dock, a well-worn watering hole in Portland, Maine. Alden, the captain of Linda's first fishing expedition, has seen his share of mishaps and adventures at sea. When Linda shares memories of navigating her ship through one of the craziest storms she's ever seen, Alden quickly follows up with his own tales. Then other fishermen, who are sitting on the periphery attentively listening, decide to weigh in with yarns of their own.All Fishermen Are Liars brims with true stories of the most eccentric crew member, the funniest episode, the biggest fish, and the wildest night at sea. Denizens of the Dry Dock drift in and out as the bar begins to swell with rounds of drinks and tales that increase in drama. Here are some of the greatest fishing stories ever--all relayed by Linda Greenlaw in her inimitable style.All Fishermen Are Liars will give readers what they have come to love and expect from Linda Greenlaw--luminous descriptions and edge-of-the-seat thrills. It's the perfect book for anyone who loves fishing and the sea.",145.03,219.71,21.59,,,18+,2.0,9781401300708,,fbec2c35ebcbe1673943586e241efa70,full/4/5/d/45d119ddb6e36cdc2c3e6ac5514cb1d63f85723d.jpg,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4013/9781401300708.jpg,,,1401300707,9781401300708,en,2004-07-07 00:00:00,,3.7,759.0,All Fishermen Are Liars : True Tales from the Dry Dock Bar,/All-Fishermen-Are-Liars-Linda-Greenlaw/9781401300708,439.98
